run_id,avg_words_per_sentence,bullet_points_per_utterance,headings_per_utterance,sentence_complexity,lexical_diversity,formality_score,punctuation_density,output_structure_consistency,is_gemini,is_claude,is_gpt,is_llama,is_qwen,is_deepseek,is_mistral
5421,12.837837837837839,0.0,0.0,8.783622807017547,0.4746666666666667,-0.010526315789473684,0.033988670443185605,0.0,0,0,1,0,0,0,0
5422,21.491525423728813,0.0,0.0,14.027867507886437,0.32355723746452225,-0.022870662460567823,0.026457560158027055,0.0,0,0,0,1,0,0,0
5423,17.602739726027398,0.0,0.0,14.722478923476007,0.3666061705989111,-0.0007782101167315176,0.02208699571782736,0.0,0,0,1,0,0,0,0
5424,19.0,0.0,0.0,9.71701830238133,0.37733333333333335,-0.03728070175438596,0.03224575462697958,0.0,0,0,0,1,0,0,0
5425,12.447368421052632,0.0,0.0,8.473776009791923,0.5064935064935064,0.0,0.030271031326997537,0.0,0,0,1,0,0,0,0
5426,22.41304347826087,0.0,0.0,15.283244113337602,0.37856328392246297,-0.02230843840931135,0.02266857962697274,0.0,0,0,0,1,0,0,0
5427,16.535714285714285,0.0,0.0,15.640758339332859,0.41475826972010177,-0.00755939524838013,0.023618538324420676,0.0,0,0,1,0,0,0,0
5428,18.61842105263158,0.0,0.0,11.851573654390936,0.329441201000834,-0.029681978798586573,0.026048212041585743,0.0,0,0,0,1,0,0,0
5429,15.31858407079646,1.0,0.0,12.40589130434783,0.32127659574468087,-0.005780346820809248,0.03667075091895677,0.2,0,0,1,0,0,0,0
5430,15.146341463414634,0.0,0.0,9.13046420141621,0.4550898203592814,-0.04508856682769726,0.03347050754458162,0.0,0,0,0,1,0,0,0
5431,14.758620689655173,0.0,0.0,8.280751029637408,0.5628571428571428,-0.00234192037470726,0.031088082901554404,0.2,0,0,1,0,0,0,0
5432,20.318181818181817,0.0,0.0,14.665694258016412,0.35515695067264574,-0.01267710663683818,0.029524023349797934,0.0,0,0,0,1,0,0,0
5433,18.344827586206897,0.0,0.0,15.221201754385966,0.34863064396743154,0.0018796992481203006,0.026400515132002575,0.0,0,0,1,0,0,0,0
5434,21.79245283018868,0.0,0.0,15.008803832444983,0.34510595358224017,-0.005194805194805195,0.022742125212390538,0.0,0,0,0,1,0,0,0
5435,19.112676056338028,0.0,0.0,16.386782608695658,0.34881756756756754,0.022844509948415623,0.01993913317242103,0.2,0,0,1,0,0,0,0
5436,21.325301204819276,0.0,0.0,14.693534136546187,0.2914507772020725,-0.007909604519774011,0.02109777015437393,0.0,0,0,0,1,0,0,0
5437,19.43010752688172,0.6,1.2,15.245717338865905,0.3136604774535809,0.016048699501936912,0.03155028827674568,0.4,0,0,1,0,0,0,0
5438,23.90566037735849,0.0,0.2,14.403807331404021,0.3068932955618508,-0.0031570639305445935,0.030600958584244806,0.0,0,0,0,1,0,0,0
5439,19.032258064516128,7.2,2.2,14.409896526237993,0.35242929659173317,0.0011305822498586771,0.045924132364810334,0.6,0,0,1,0,0,0,0
5440,20.546511627906977,0.0,0.0,14.91010552261675,0.33403068340306835,-0.009060022650056626,0.03390249938134125,0.0,0,0,0,1,0,0,0
5441,20.256637168141594,2.4,2.6,14.403443708609274,0.2757510729613734,0.016601135867190912,0.03773823846007725,0.6,0,0,1,0,0,0,0
5442,21.16417910447761,0.0,0.0,13.512567273173577,0.30723905723905726,0.00846262341325811,0.02690096539754854,0.0,0,0,0,1,0,0,0
5443,18.30841121495327,2.0,1.4,14.466698140475959,0.32162661737523107,0.0403679100664282,0.031318761918732584,0.4,0,0,1,0,0,0,0
5444,16.175,0.0,0.0,8.57450719822813,0.2446311858076564,-0.01854714064914992,0.05543175487465181,0.0,0,0,0,1,0,0,0
5445,16.893617021276597,0.0,0.0,8.85082806573957,0.2191358024691358,-0.01700251889168766,0.05492146005198328,0.0,0,0,0,1,0,0,0
5446,23.88095238095238,0.0,0.0,12.535521390374331,0.31887456037514655,-0.007976071784646061,0.02521823472356935,0.0,0,0,0,1,0,0,0
5447,21.303030303030305,0.0,0.0,12.467788813937432,0.30456431535269707,0.010668563300142247,0.02387607733519683,0.0,0,0,0,1,0,0,0
5448,21.785714285714285,0.0,0.0,11.733700732472972,0.34782608695652173,0.01639344262295082,0.0269974461875228,0.0,0,0,0,1,0,0,0
5449,23.833333333333332,0.0,0.0,12.341311965811968,0.29693140794223827,0.020202020202020204,0.025849812588858732,0.0,0,0,0,1,0,0,0
5450,19.342105263157894,0.0,0.0,11.961632653061226,0.3717948717948718,-0.031292517006802724,0.02536806342015855,0.0,0,0,0,1,0,0,0
5451,17.4468085106383,0.0,0.0,10.166206538661132,0.363901018922853,-0.032926829268292684,0.027375201288244767,0.0,0,0,0,1,0,0,0
5452,23.210526315789473,0.0,0.0,12.853379629629632,0.2852143482064742,0.011337868480725623,0.023680823680823682,0.0,0,0,0,1,0,0,0
5453,25.386666666666667,0.0,0.0,13.44727104571729,0.2329268292682927,-0.0015756302521008404,0.023052180128663332,0.0,0,0,0,1,0,0,0
5454,22.107526881720432,0.0,0.0,15.159078640180216,0.23238636363636364,-0.010214007782101167,0.022572065272086838,0.0,0,0,0,1,0,0,0
5455,24.150442477876105,0.0,0.0,16.062279672789014,0.21468203158344004,-0.0014657383657017222,0.022446324007807418,0.0,0,0,0,1,0,0,0
5456,20.771428571428572,0.0,0.0,13.156799371192772,0.2924071082390953,-0.018569463548830812,0.023709451449509644,0.0,0,0,0,1,0,0,0
5457,22.897435897435898,0.0,0.0,13.814916013437852,0.2701453104359313,-0.013997760358342666,0.025999292536257518,0.0,0,0,0,1,0,0,0
5458,16.52238805970149,9.0,0.0,10.71525587183077,0.2886662492172824,-0.01807501129688206,0.06649782923299566,0.8,0,0,0,1,0,0,0
5459,18.337349397590362,0.0,0.0,9.701748673772329,0.24759615384615385,-0.05716162943495401,0.03167934597479278,0.0,0,0,0,1,0,0,0
5460,22.906666666666666,0.0,0.0,15.2615217239371,0.2713019768234492,-0.015133876600698487,0.022446094026157652,0.0,0,0,0,1,0,0,0
5461,25.76923076923077,0.0,0.0,15.45462064676617,0.24501758499413834,-0.019402985074626865,0.023712372007082917,0.0,0,0,0,1,0,0,0
5462,14.716981132075471,0.0,0.0,8.698104972509508,0.3387096774193548,-0.047435897435897434,0.05562632696390658,0.6,0,0,0,1,0,0,0
5463,14.34920634920635,0.0,0.0,7.91806345675089,0.33426573426573425,-0.04756637168141593,0.06089080999812065,0.6,0,0,0,1,0,0,0
5464,22.42622950819672,0.0,0.0,13.795969089390145,0.3158783783783784,-0.0029239766081871343,0.021753832281334536,0.0,0,0,0,1,0,0,0
5465,22.625,0.0,0.0,14.454191988950278,0.3083735909822866,0.007596685082872928,0.022370653095843934,0.0,0,0,0,1,0,0,0
5466,22.602941176470587,0.0,0.0,15.552959858210386,0.2806603773584906,-0.018867924528301886,0.025894312841661073,0.0,0,0,0,1,0,0,0
5467,23.545454545454547,0.0,0.0,16.66980197313551,0.2213209733487833,-0.016891891891891893,0.024733744394618833,0.0,0,0,0,1,0,0,0
5468,18.53125,0.0,0.0,13.704978393760541,0.3158425832492432,0.0,0.02540951889591126,0.0,0,0,0,1,0,0,0
5469,19.23170731707317,0.0,0.0,14.013278376664555,0.2649310872894334,-0.0006341154090044388,0.026524944939193718,0.0,0,0,0,1,0,0,0
5470,21.571428571428573,0.0,0.0,13.14646984863872,0.3669250645994832,-0.01692420897718911,0.02403557264751833,0.0,0,0,0,1,0,0,0
5471,20.19736842105263,0.0,0.0,12.29785105528535,0.34312210200927357,-0.02214983713355049,0.02696917808219178,0.0,0,0,0,1,0,0,0
5472,21.91044776119403,0.0,0.0,14.37823599099633,0.3196125907990315,0.0020435967302452314,0.024507793273174733,0.0,0,0,0,1,0,0,0
5473,21.98901098901099,0.0,0.0,14.015738380809598,0.25908558030480655,-0.0014992503748125937,0.023612293876287063,0.0,0,0,0,1,0,0,0
5474,23.47761194029851,0.0,0.0,13.952744962547339,0.2468955441928415,0.008264462809917356,0.02106318956870612,0.0,0,0,0,1,0,0,0
5475,23.55056179775281,0.0,0.0,14.660886341929324,0.22161272627537026,0.015744274809160304,0.020817898947992294,0.0,0,0,0,1,0,0,0
5476,20.31578947368421,0.0,0.0,13.197153497409328,0.23479318734793186,-0.014507772020725389,0.023958927552766685,0.0,0,0,0,1,0,0,0
5477,20.798165137614678,0.0,0.0,13.056818915810698,0.20936213991769548,-0.0066166740185266875,0.02330300909727082,0.0,0,0,0,1,0,0,0
5478,21.074074074074073,0.0,0.0,12.719876338073174,0.32983193277310924,0.0035149384885764497,0.02835195530726257,0.0,0,0,0,1,0,0,0
5479,22.869565217391305,0.0,0.0,13.713667823882737,0.29200896191187453,0.0031685678073510772,0.025275502982509353,0.0,0,0,0,1,0,0,0
5480,22.24,0.0,0.0,13.768971702637891,0.2617543859649123,-0.019784172661870502,0.02418356660001904,0.0,0,0,0,1,0,0,0
5481,22.79047619047619,0.0,0.0,14.398243925735777,0.2488822652757079,-0.017551190973673213,0.025342019543973943,0.0,0,0,0,1,0,0,0
5482,22.142857142857142,0.0,0.0,12.71572308807539,0.2452599388379205,0.025806451612903226,0.02060511215440793,0.0,0,0,0,1,0,0,0
5483,22.235294117647058,0.0,0.0,13.064191784079423,0.2365396249243799,0.027513227513227514,0.02060819301331993,0.0,0,0,0,1,0,0,0
5484,20.872340425531913,0.0,0.0,13.425747934153168,0.25687536571094205,-0.009683995922528032,0.020994208494208494,0.0,0,0,0,1,0,0,0
5485,22.153846153846153,0.0,0.0,13.349079043733,0.2352680549401861,-0.0073302469135802465,0.021225396433639784,0.0,0,0,0,1,0,0,0
5486,14.076271186440678,0.0,0.0,7.17015613985091,0.32,-0.047186932849364795,0.04316096747289408,0.0,0,0,0,1,0,0,0
5487,14.941176470588236,0.0,0.0,7.825256098689994,0.29867256637168144,-0.03342128408091469,0.04112994350282486,0.0,0,0,0,1,0,0,0
5488,22.605263157894736,0.0,0.0,15.740837264873477,0.26255088195386705,-0.004074505238649592,0.021633783316026306,0.0,0,0,0,1,0,0,0
5489,25.25581395348837,0.0,0.0,16.66455565548846,0.2286780383795309,-0.006445672191528545,0.020685375439564228,0.0,0,0,0,1,0,0,0
5490,22.416666666666668,0.0,0.0,12.219562383612665,0.33109619686800895,-0.03813953488372093,0.02906888720666162,0.0,0,0,0,1,0,0,0
5491,23.3943661971831,0.0,0.0,12.675493975903617,0.29361091170136394,-0.031927710843373494,0.02734489855924728,0.0,0,0,0,1,0,0,0
5492,22.353846153846153,0.0,0.0,14.598896349862262,0.29337539432176657,-0.008947006194081212,0.02056555269922879,0.0,0,0,0,1,0,0,0
5493,23.324324324324323,0.0,0.0,14.920478062338695,0.3011478730587441,-0.021449275362318842,0.02273349767187072,0.0,0,0,0,1,0,0,0
5494,23.80597014925373,0.0,0.0,15.045471076237387,0.25815808556925307,-0.0025078369905956114,0.020425451807228916,0.0,0,0,0,1,0,0,0
5495,26.114942528735632,0.0,0.0,16.376958654094356,0.19938493080471553,0.0013204225352112676,0.021064950263311878,0.0,0,0,0,1,0,0,0
5496,22.333333333333332,0.0,0.0,13.866064741228922,0.2975852272727273,-0.001791044776119403,0.02540307461567304,0.0,0,0,0,1,0,0,0
5497,22.7,0.0,0.0,13.283499056010072,0.26533247256294384,-0.0011013215859030838,0.024729934827247568,0.0,0,0,0,1,0,0,0
5498,21.680555555555557,0.0,0.0,13.303477344573235,0.2978244561140285,-0.016666666666666666,0.0242827868852459,0.0,0,0,0,1,0,0,0
5499,21.313953488372093,1.0,0.0,13.418383128412568,0.28727506426735216,-0.015829694323144104,0.025305333450487653,0.2,0,0,0,1,0,0,0
5500,19.532467532467532,0.0,0.0,13.010335620408906,0.30455635491606714,-0.011303191489361703,0.027654065251165198,0.0,0,0,0,1,0,0,0
5501,20.415730337078653,0.0,0.0,12.661377111031264,0.27183833116036504,-0.012107870115575124,0.026709869515719416,0.0,0,0,0,1,0,0,0
5502,19.4,0.0,0.0,11.150900183710963,0.28751123090745734,-0.022091310751104567,0.03330104141438605,0.0,0,0,0,1,0,0,0
5503,21.67142857142857,0.0,0.0,12.523568384598963,0.28858024691358025,0.008569545154911009,0.025935973955507324,0.0,0,0,0,1,0,0,0
5504,25.68421052631579,0.0,0.0,15.400134394294234,0.244234180958013,-0.009221311475409836,0.021538954279766195,0.0,0,0,0,1,0,0,0
5505,25.57894736842105,0.0,0.0,15.235366130052245,0.20865019011406843,-0.007407407407407408,0.021981605896549475,0.0,0,0,0,1,0,0,0
5506,19.933333333333334,0.0,0.0,11.372145308924491,0.3401413982717989,-0.018729096989966554,0.025583982202447165,0.0,0,0,0,1,0,0,0
5507,20.579545454545453,0.0,0.0,11.264071967605378,0.3168642951251647,-0.018221976808393152,0.02822617839682686,0.0,0,0,0,1,0,0,0
5508,21.396825396825395,0.0,0.0,11.98882818813642,0.2860986547085202,-0.015578635014836795,0.03171552138395002,0.0,0,0,0,1,0,0,0
5509,22.11627906976744,0.0,0.0,12.537749587634128,0.24743589743589745,-0.01892744479495268,0.0324553950722175,0.0,0,0,0,1,0,0,0
5510,18.51492537313433,10.2,0.0,11.198768070395978,0.28716216216216217,-0.013709677419354839,0.0697805997359653,0.8,0,0,0,1,0,0,0
5511,17.4,0.0,0.0,9.152194125159642,0.2554858934169279,-0.05044699872286079,0.03360511238431027,0.0,0,0,0,1,0,0,0
5512,24.323076923076922,0.0,0.0,16.055519291587604,0.23947750362844702,-0.012017710309930424,0.01924891488960181,0.0,0,0,0,1,0,0,0
5513,23.734939759036145,0.0,0.0,15.853022445110394,0.22753792298716452,-0.013705583756345178,0.01967513154884466,0.0,0,0,0,1,0,0,0
5514,21.911392405063292,0.0,0.0,14.821141898616997,0.2484076433121019,0.0,0.036412226490729914,0.2,0,0,0,1,0,0,0
5515,22.034188034188034,0.0,0.0,14.535347012029494,0.22673031026252982,-0.00504266873545384,0.03833810888252149,0.2,0,0,0,1,0,0,0
5516,23.955223880597014,0.0,0.0,15.000118322246447,0.30610743193524653,-0.013707165109034268,0.023771037368070742,0.0,0,0,0,1,0,0,0
5517,24.324675324675326,0.0,0.0,15.184549832190282,0.24587039390088947,-0.021356113187399894,0.02440214738897023,0.0,0,0,0,1,0,0,0
5518,23.11904761904762,0.0,0.0,15.603855297606497,0.21508728179551123,-0.014933058702368692,0.02909034939202709,0.0,0,0,0,1,0,0,0
5519,23.357142857142858,0.0,0.0,15.835668414154654,0.2089238845144357,-0.009174311926605505,0.027054882762174697,0.0,0,0,0,1,0,0,0
5520,18.55,0.0,0.0,11.982657657657658,0.3803418803418803,-0.014388489208633094,0.026115655043765246,0.0,0,0,0,1,0,0,0
5521,21.428571428571427,0.0,0.0,12.39519227913883,0.3304195804195804,-0.022222222222222223,0.02569644572526417,0.0,0,0,0,1,0,0,0
5522,24.540983606557376,0.0,0.0,15.996614869082428,0.29913860610806575,-0.02004008016032064,0.023979591836734693,0.0,0,0,0,1,0,0,0
5523,26.085714285714285,0.0,0.0,16.369504568710706,0.2622107969151671,-0.020262869660460023,0.024019281914893616,0.0,0,0,0,1,0,0,0
5524,23.19047619047619,0.0,0.0,16.066846441206305,0.26539408866995073,-0.017453798767967144,0.028651345630480798,0.0,0,0,0,1,0,0,0
5525,22.408602150537636,0.0,0.0,17.314309438371023,0.2358328563251288,-0.011516314779270634,0.025630566319940172,0.0,0,0,0,1,0,0,0
5526,24.58139534883721,0.0,0.0,15.61519262502475,0.17631439192777482,-0.005203405865657522,0.01703714536414156,0.0,0,0,0,1,0,0,0
5527,25.010416666666668,0.0,0.0,16.122579784464808,0.1650898770104068,-0.015410245730945439,0.01838845613587026,0.0,0,0,0,1,0,0,0
5528,16.88135593220339,0.0,0.0,8.825558512364513,0.3466666666666667,-0.02108433734939759,0.0341745531019979,0.0,0,0,0,1,0,0,0
5529,17.34246575342466,0.0,0.0,8.745054232613665,0.32591876208897486,-0.02843601895734597,0.03630270874057526,0.0,0,0,0,1,0,0,0
5530,22.323076923076922,0.0,0.0,13.105248793935218,0.27764326069410816,-0.010337698139214336,0.024330081847740777,0.0,0,0,0,1,0,0,0
5531,22.5125,1.0,0.0,13.100467706013365,0.2778505897771953,-0.014991671293725709,0.025657472738935216,0.2,0,0,0,1,0,0,0
5532,22.576923076923077,0.0,0.0,14.161704545454548,0.29245901639344263,-0.017035775127768313,0.021572472811552862,0.0,0,0,0,1,0,0,0
5533,22.166666666666668,0.0,0.0,14.227824919441463,0.25198776758409785,-0.02040816326530612,0.01958124947020429,0.0,0,0,0,1,0,0,0
5534,24.072289156626507,0.0,0.0,15.72719452672985,0.23795871559633028,-0.010510510510510511,0.019578084686598878,0.0,0,0,0,1,0,0,0
5535,25.566666666666666,0.0,0.0,15.975871794871797,0.19809904952476237,-0.01694915254237288,0.020562483417352083,0.0,0,0,0,1,0,0,0
5536,22.666666666666668,0.0,0.0,10.776296540591208,0.31493506493506496,0.008272058823529412,0.029472678030906484,0.0,0,0,0,1,0,0,0
5537,22.0,0.0,0.0,11.068763040238451,0.3032427695004382,0.00894187779433681,0.028276652655712647,0.0,0,0,0,1,0,0,0
5538,22.44871794871795,0.0,0.0,14.271567675613941,0.24829931972789115,0.006282124500285551,0.025153374233128835,0.0,0,0,0,1,0,0,0
5539,21.23076923076923,0.0,0.0,14.402732919254657,0.2652683528685996,0.004140786749482402,0.024874079814025573,0.0,0,0,0,1,0,0,0
5540,20.905405405405407,0.0,0.0,13.18246772696222,0.2545454545454545,-0.008403361344537815,0.023621216914478542,0.0,0,0,0,1,0,0,0
5541,23.11627906976744,0.0,0.0,13.979779814469506,0.22228704784130687,-0.0025150905432595573,0.022334942321852246,0.0,0,0,0,1,0,0,0
5542,21.25,0.0,0.0,13.71003397071313,0.3783524904214559,-0.010980392156862745,0.03196946200644161,0.0,0,0,0,1,0,0,0
5543,21.652173913043477,0.0,0.0,15.436029031000391,0.37479541734860883,-0.010040160642570281,0.02987281869269447,0.0,0,0,0,1,0,0,0
5544,17.551724137931036,0.0,0.0,8.656523314185169,0.29570552147239265,-0.05206286836935167,0.059621503935689164,0.0,0,0,0,1,0,0,0
5545,18.773333333333333,0.0,0.0,9.032405921520219,0.2541776605101143,-0.049005681818181816,0.05466472303206997,0.2,0,0,0,1,0,0,0
5546,16.065573770491802,0.0,0.0,10.081021386629317,0.31776913099870296,-0.04183673469387755,0.05480817140009965,0.6,0,0,0,1,0,0,0
5547,15.644736842105264,0.0,0.0,9.39586098756985,0.3104575163398693,-0.03952901597981497,0.059510720175920837,0.6,0,0,0,1,0,0,0
5548,25.66216216216216,0.0,0.0,15.79752244948865,0.21021377672209027,0.001579778830963665,0.01942314104701567,0.0,0,0,0,1,0,0,0
5549,29.027397260273972,0.0,0.0,16.862589523360075,0.18106139438085328,0.004247286455875413,0.01562976517230863,0.0,0,0,0,1,0,0,0
5550,18.707865168539325,0.0,0.0,10.045261053530531,0.3318840579710145,-0.01503307276007216,0.03069954705586311,0.0,0,0,0,1,0,0,0
5551,17.817460317460316,0.0,0.0,9.835815728190543,0.28779697624190065,-0.008032128514056224,0.03143093465674111,0.0,0,0,0,1,0,0,0
5552,18.271604938271604,0.0,0.0,11.12261359375255,0.34004834810636586,-0.029093369418132613,0.02816441931274467,0.0,0,0,0,1,0,0,0
5553,20.655172413793103,0.0,0.0,11.924860020292364,0.30707610146862485,-0.024512534818941504,0.0281664872622892,0.0,0,0,0,1,0,0,0
5554,15.983333333333333,0.0,0.0,9.101571689804452,0.3116883116883117,-0.04692387904066736,0.055978742249778564,0.0,0,0,0,1,0,0,0
5555,17.81578947368421,0.0,0.0,9.130671677594759,0.2824074074074074,-0.048005908419497784,0.05805881610501073,0.0,0,0,0,1,0,0,0
5556,22.133333333333333,0.0,0.0,14.536126506024093,0.3254759746146872,-0.004518072289156626,0.026946791504909796,0.0,0,0,0,1,0,0,0
5557,22.14666666666667,0.0,0.0,15.18146758874607,0.26757532281205165,-0.007224563515954244,0.02533491296819466,0.0,0,0,0,1,0,0,0
5558,25.16393442622951,0.0,0.0,14.795504566210049,0.26459143968871596,-0.016938110749185668,0.028368051920862555,0.0,0,0,0,1,0,0,0
5559,25.536231884057973,0.0,0.0,14.855370044963564,0.2367182246133154,-0.01362088535754824,0.028193589861327945,0.0,0,0,0,1,0,0,0
5560,26.646153846153847,0.0,0.0,15.901251315654111,0.26358695652173914,-0.009815242494226328,0.027069370702411003,0.0,0,0,0,1,0,0,0
5561,26.410958904109588,0.0,0.0,15.683789040727287,0.23990355635925256,-0.001037344398340249,0.024510959226962056,0.0,0,0,0,1,0,0,0
5562,22.98611111111111,0.0,0.0,13.529590952456676,0.27382645803698435,0.0036253776435045317,0.02496599961142413,0.0,0,0,0,1,0,0,0
5563,24.843373493975903,0.0,0.0,15.107473494096794,0.2434394193188163,0.01066925315227934,0.02128783875594474,0.0,0,0,0,1,0,0,0
5564,21.415584415584416,0.0,0.0,13.773793865708761,0.27650429799426934,-0.009702850212249849,0.024294969512195123,0.0,0,0,0,1,0,0,0
5565,23.9,0.0,0.0,14.982948802005101,0.22742801366520254,0.0,0.02277163305139883,0.0,0,0,0,1,0,0,0
5566,21.279411764705884,0.0,0.0,12.23981551828259,0.32067851373182554,-0.013831258644536652,0.02656072644721907,0.0,0,0,0,1,0,0,0
5567,23.55072463768116,0.0,0.0,12.842891464699687,0.272,-0.020923076923076923,0.027641778865769073,0.0,0,0,0,1,0,0,0
5568,24.366666666666667,12.4,0.0,13.161533820473284,0.2791846819024089,-0.01459188326493388,0.06150736355760901,0.8,0,0,0,1,0,0,0
5569,17.333333333333332,0.0,0.0,9.65323049127927,0.24956217162872155,-0.045584045584045586,0.03553178847296495,0.0,0,0,0,1,0,0,0
5570,22.972602739726028,0.0,0.0,13.380321051427078,0.30091613812544044,-0.017889087656529516,0.025100980957876516,0.0,0,0,0,1,0,0,0
5571,22.0,0.0,0.0,13.30929324894515,0.26343072573044296,-0.023715415019762844,0.026112610633356348,0.0,0,0,0,1,0,0,0
5572,24.83582089552239,0.0,0.0,15.064466911764708,0.25853658536585367,-0.009014423076923076,0.021958676920226072,0.0,0,0,0,1,0,0,0
5573,25.09090909090909,0.0,0.0,15.31802373391956,0.2266597510373444,-0.01177536231884058,0.021395609005733465,0.0,0,0,0,1,0,0,0
5574,24.35820895522388,7.8,0.0,14.99729570136681,0.3640098603122432,-0.018995098039215685,0.057263467009268605,0.6,0,0,0,1,0,0,0
5575,18.1,0.0,0.0,8.992210967873952,0.26799653078924546,-0.05386740331491713,0.04710360413940764,0.0,0,0,0,1,0,0,0
5576,22.279411764705884,0.0,0.0,12.556324846770394,0.3051242236024845,0.015181518151815182,0.027081778441198422,0.0,0,0,0,1,0,0,0
5577,22.195121951219512,0.0,0.0,12.866756901634954,0.2644628099173554,0.01978021978021978,0.024123397004752935,0.0,0,0,0,1,0,0,0
5578,24.450704225352112,0.0,0.0,16.668931329914972,0.24039735099337747,0.0034562211981566822,0.01981629528831434,0.0,0,0,0,1,0,0,0
5579,24.955555555555556,0.0,0.0,16.61835678242802,0.21707818930041153,0.0026714158504007124,0.02044745402642236,0.0,0,0,0,1,0,0,0
5580,18.71951219512195,2.4,0.0,12.66451311169629,0.33039294306335204,-0.011734028683181226,0.03373266078184111,0.2,0,0,0,1,0,0,0
5581,17.794392523364486,3.2,0.0,11.768085557636336,0.30512820512820515,-0.004201680672268907,0.032489740082079346,0.4,0,0,0,1,0,0,0
5582,21.43243243243243,0.0,0.0,12.574350063051707,0.2843426883308715,-0.017023959646910468,0.02449979583503471,0.0,0,0,0,1,0,0,0
5583,23.054945054945055,0.0,0.0,13.371553553307297,0.25571030640668524,-0.0219256434699714,0.02540220152413209,0.0,0,0,0,1,0,0,0
5584,17.0,0.0,0.0,8.95851851851852,0.3228454172366621,-0.04357298474945534,0.045255752044114854,0.0,0,0,0,1,0,0,0
5585,16.15277777777778,0.0,0.0,8.749480151905992,0.27704194260485654,-0.051590713671539126,0.04884241971620613,0.0,0,0,0,1,0,0,0
5586,24.035714285714285,0.0,0.0,14.337203139938033,0.2632781267846945,-0.008420009905894007,0.02151208106001559,0.0,0,0,0,1,0,0,0
5587,25.061728395061728,0.0,0.0,14.095814009371622,0.23259762308998302,-0.013793103448275862,0.02137804974966224,0.0,0,0,0,1,0,0,0
5588,23.436363636363637,0.0,0.0,11.682842461885944,0.27706422018348625,-0.028704422032583398,0.02944369063772049,0.0,0,0,0,1,0,0,0
5589,25.466666666666665,0.0,0.0,13.074858218729535,0.2643137254901961,-0.030104712041884817,0.030952113939665807,0.0,0,0,0,1,0,0,0
5590,21.88095238095238,0.0,0.0,14.363089419445693,0.22123331214240305,-0.00544069640914037,0.02328513786146604,0.0,0,0,0,1,0,0,0
5591,22.64485981308411,0.0,0.0,14.548744095932502,0.1937947494033413,-0.0070160957490713995,0.021595218201683912,0.0,0,0,0,1,0,0,0
5592,21.841463414634145,0.0,0.0,14.723378853714049,0.26920507682030725,-0.012283640424343942,0.025785792533917586,0.0,0,0,0,1,0,0,0
5593,22.64367816091954,0.0,0.0,15.500137300572675,0.2623941958887545,-0.006598984771573604,0.02443411782341478,0.0,0,0,0,1,0,0,0
5594,18.518987341772153,0.0,0.0,7.835345434292805,0.3013136288998358,-0.03759398496240601,0.030799315570765096,0.0,0,0,0,1,0,0,0
5595,17.880434782608695,0.0,0.0,7.852995493453854,0.2879120879120879,-0.041996348143639686,0.03247844103483033,0.0,0,0,0,1,0,0,0
5596,22.196969696969695,0.0,0.0,14.66122091219361,0.26374501992031874,-0.010238907849829351,0.02232655190401669,0.0,0,0,0,1,0,0,0
5597,22.763157894736842,0.0,0.0,15.448440827502285,0.24931318681318682,-0.015028901734104046,0.025047668573409603,0.0,0,0,0,1,0,0,0
5598,22.753424657534246,1.8,0.0,14.9688198757764,0.3055162659123055,-0.018061408789885613,0.024061687105165368,0.2,0,0,0,1,0,0,0
5599,23.0,0.8,0.0,13.885082844663241,0.2391884676988788,-0.015560640732265447,0.023222060957910014,0.2,0,0,0,1,0,0,0
5600,18.612903225806452,0.0,0.0,11.40506272401434,0.37407797681770283,-0.031222896790980052,0.030907558302894073,0.0,0,0,0,1,0,0,0
5601,17.506493506493506,0.0,0.0,10.636462509279884,0.35140018066847334,-0.030415430267062313,0.03232890081737221,0.0,0,0,0,1,0,0,0
5602,18.20967741935484,0.0,0.0,8.704554908920091,0.3100936524453694,0.005319148936170213,0.02889270654380759,0.0,0,0,0,1,0,0,0
5603,19.848484848484848,0.0,0.0,9.428833524611068,0.2736185383244207,0.012223071046600458,0.028368794326241134,0.0,0,0,0,1,0,0,0
5604,24.075949367088608,0.0,0.0,16.215304270237517,0.21875,0.013144058885383806,0.016480469059504,0.0,0,0,0,1,0,0,0
5605,24.019417475728154,0.0,0.0,16.433740905416332,0.19788797061524335,0.009700889248181084,0.0186012803478681,0.0,0,0,0,1,0,0,0
5606,20.945454545454545,0.0,0.0,10.888625000000001,0.2703252032520325,0.010416666666666666,0.02843601895734597,0.0,0,0,0,1,0,0,0
5607,23.057971014492754,0.0,0.0,11.334742656438692,0.26656955571740715,0.018856065367693273,0.026722155295148396,0.0,0,0,0,1,0,0,0
5608,20.164383561643834,0.0,0.0,12.892044371649792,0.3001592356687898,-0.007472826086956522,0.024991850483537977,0.0,0,0,0,1,0,0,0
5609,19.352941176470587,0.0,0.0,12.27061320421291,0.3076923076923077,-0.00911854103343465,0.02460697197539303,0.0,0,0,0,1,0,0,0
5610,23.949152542372882,0.0,0.0,12.353108433734942,0.2784184514003295,-0.014154281670205236,0.026017029328287606,0.0,0,0,0,1,0,0,0
5611,23.323943661971832,0.0,0.0,12.100793337097688,0.26449787835926447,-0.016304347826086956,0.026941524645371976,0.0,0,0,0,1,0,0,0
